abs,emi,plqy,em,smiles,solvent,reference(doi),source,tag,tag_name,solvent_num,split
774.0,798.0,,,CCCCN1C(=CC=CC=CC=CC2=[N+](CCCC)c3ccccc3C2(C)C)C(C)(C)c2cc(I)ccc21,CN(C)C=O,,"SMFluoextra,SMFluo",4,Cyanine,1,Train
356.0,522.0,,,COc1ccc(/C=N/N=C/c2ccc(OC)cc2OCC(=O)c2ccccc2)c(OCC(=O)c2ccccc2)c1,C1CCOC1,10.1002/chem.201406026,ChemFluo,13,6n6,1,Train
344.0,461.0,0.01,4.690196080028514,FS(F)(F)(F)(F)c1ccc(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1,CC(C)=O,10.1021/acs.joc.7b01972,ChemFluo,6,Triphenylamine,3,Train
,,,0.7118072370834335,CCN(CC)c1ccc2c(-c3ccc(S(=O)(=O)NCCOCCOCCCCCCCl)cc3S(=O)(=O)[O-])c3ccc(N(CC)CC)cc3[o+]c2c1,CO,,Epsilon,9,Acridines,1,Train
,,,5.0285712526925375,C=Cc1c(C)c2cc3nc(c(C(=O)OC)c4[nH]c(cc5nc(cc1[nH]2)C(C)=C5CC)c(C)c4C(=O)OC)[C@@H](CCC(=N)O)[C@@]3(C)O,ClC(Cl)Cl,,Epsilon,7,Porphyrin,1,Train
468.0,,,4.2405492482825995,COc1ccc(-c2ccc(C3=C4C(=O)N(C(=O)OC(C)(C)C)C(c5ccc(-c6ccc(OC)cc6)cc5)=C4C(=O)N3C(=O)OC(C)(C)C)cc2)cc1,ClCCl,,ChemDataExtractor,4,Cyanine,1,Train
385.0,,,,CCCCCCn1c2ccc(/C=C3\SC(=O)N=C3O)cc2c2cc(-c3ccc(OC)cc3)ccc21,ClC(Cl)Cl,10.1039/c7pp00351j,Dye aggregation,3,Carbazole,1,Train
353.0,411.0,0.11,4.258996253248911,CC(=O)OCCN1C(=O)c2cccc3c(Oc4ccc(C=O)cc4)ccc(c23)C1=O,ClC(Cl)Cl,10.1016/j.optmat.2013.11.017,Deep4Chem,1,Naphthalimide,1,Train
482.0,,,,COc1ccc(N(c2ccc(OC)cc2)c2ccc(-c3ccc(-c4sc(-c5ccc(C(C#N)C(=O)O)s5)c5c4OCC4(COc6c(-c7ccc(-c8ccc(N(c9ccc(OC)cc9)c9ccc(OC)cc9)cc8)s7)sc(-c7ccc(C(C#N)C(=O)O)s7)c6OC4)CO5)s3)cc2)cc1,CS(C)=O,10.1016/j.dyepig.2018.09.056,Dye aggregation,6,Triphenylamine,1,Train
,,,3.716003343634799,COC1=CC(=O)c2c(cc3c(c2O)COC(C)=C3)C1=O,CCO,,Epsilon,11,6p6,1,Train
415.0,495.0,0.8,,C(=C/c1cc(-c2ccccc2)c(/C=C/c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1-c1ccccc1)\c1ccc(N(c2ccccc2)c2ccccc2)cc1,ClCCl,10.1016/j.molstruc.2013.07.031,Deep4Chem,6,Triphenylamine,1,Train
385.0,453.0,0.12,4.44870631990508,Cc1ccc(/C(C#N)=C/c2cc(/C=C(\C#N)c3ccc(C)cc3)c(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2-c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1,CCCCCC,10.1016/j.dyepig.2019.04.015,Deep4Chem,6,Triphenylamine,7,Train
,,0.0,,N#Cc1ccc(/C=C/c2c3ccccc3cc3ccccc23)cc1,CC#N,10.1016/j.jphotochem.2017.03.008,Deep4Chem,8,PAHs,6,Train
,,,4.636487896353366,c1ccc(Cc2nn3c(c2-c2ccccc2)N=NC32C(c3ccccc3)=C(c3ccccc3)C(c3ccccc3)=C2c2ccccc2)cc1,ClCCl,,Epsilon,12,5n6,1,Train
416.0,567.0,0.09,,CN(C)c1ccc(C=C/C=C/C=C/c2ccc(C#N)cc2)cc1,CCOCC,10.1016/j.chemphys.2006.05.019,Deep4Chem,13,6n6,7,Train
420.0,428.0,0.75,4.9410142437055695,CCCCCCCCCc1c2ccccc2cc2c1oc1c3oc4c5oc6cc7ccccc7cc6c5c5ccccc5c4c3c3ccccc3c21,C1CCOC1,10.1021/jo500085a,Deep4Chem,8,PAHs,1,Train
,,,3.9400181550076634,COC(=O)C1=C[C@H](OC2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)C[C@H]2[C@]3(C)C[C@@H](c4ccoc4)OC(=O)C3CC[C@@]12C,CO,,Epsilon,11,6p6,1,Train
,,,5.149997680347122,COC(=O)/C=C/C1=C(C)c2cc3[nH]c(cc4nc(cc5[nH]c(cc1n2)c(CCO)c5C)C(CCC(=O)OC)=C4C)c(C)c3C(C)=O,ClC(Cl)Cl,,Epsilon,7,Porphyrin,1,Train
526.0,538.0,0.97,4.9084850188786495,CCCCCCCC(CCCCCCC)N1C(=O)c2ccc3c4ccc5c6c(ccc(c7ccc(c2c37)C1=O)c64)C(=O)N(C(CCCCCCC)CCCCCCC)C5=O,ClCCl,10.1021/ol201144w,Deep4Chem,1,Naphthalimide,1,Train
354.0,447.0,0.1,2.91539983521227,Oc1ccc(Nc2ccc3ccccc3n2)cc1,Cc1ccccc1,10.1016/j.jlumin.2018.12.059,Deep4Chem,11,6p6,3,Train
374.0,494.0,0.59,,CCCCCCCCN1c2ccc(C#Cc3ccc(OC)cc3)cc2Sc2cc(C=O)ccc21,CCCCCC,10.1016/j.molliq.2019.04.102,Deep4Chem,9,Acridines,7,Train
512.5,520.0,0.04,,CC1=CC(C)=[N+]2C1=C(CN(C)C)c1c(C)cc(C)n1[B-]2(F)F,C1CCOC1,10.1021/ol501945v,BODIPY,5,BODIPY,2,Train
,,,0.6928469041552037,CCCCNC1=C(F)C(=[F+])C(=C2c3c(C)c(Br)c(C)n3[B-](F)(F)n3c(C)c(Br)c(C)c32)C(F)=C1F,ClCCl,,Epsilon,5,BODIPY,1,Train
,,,4.326315374856817,C(=C/c1ccccc1Cc1ccccc1)\c1ccccc1,CC#N,,Epsilon,13,6n6,1,Train
,,,4.037426497940624,COc1cc(NS(C)(=O)=O)ccc1N=c1c2ccccc2[nH]c2cc(N=[N+]=[N-])ccc12,CCO,,Epsilon,9,Acridines,2,Train
380.0,453.0,0.0,4.495544337546448,COc1ccc(-c2csc(/C(C#N)=C\Nc3ccc(C#N)cc3)n2)cc1,CN(C)C=O,10.1016/j.dyepig.2019.02.051,Deep4Chem,12,5n6,5,Train
421.0,541.0,0.07,,Clc1ccccc1N1c2sc3ccccc3c2Sc2c1sc1ccccc21,ClCCl,10.1021/acs.joc.9b00517,Deep4Chem,10,5p6,1,Train
497.0,512.0,0.57,4.9825000821167675,CCOCC[O+]=C1C=CC(=C2c3c(C)cc(C)n3[B-](F)(F)n3c(C)cc(C)c32)C=C1,CO,10.1039/C4TC00720D,"Epsilon,BODIPY",5,BODIPY,6,Train
507.0,545.0,0.27,,CCN(CC)c1ccc2n1[B-](F)(F)[N+]1=CC=CC1=C2c1c(C)cc(C)cc1C,CCCCCC,10.1016/j.dyepig.2020.108275,BODIPY,5,BODIPY,5,Train
,,,5.4099999997433725,COc1cccc(-c2c3nc(c(-c4ccccc4)c4ccc([nH]4)c(-c4cccc(OC)c4)c4nc(c(-c5ccccc5)c5ccc2[nH]5)C=C4)C=C3)c1,C1CCOC1,,Epsilon,7,Porphyrin,1,Train
360.0,408.0,0.04,3.845098040014257,CCOC(=O)CSc1nc2c(c(C#N)c1C#N)CCCCCC2,c1ccccc1,10.1016/j.tet.2019.130465,Deep4Chem,15,Benz,1,Train
399.0,494.0,0.59,4.4065401804339555,CC(=O)c1ccc(/C=C/C=C/C2=NC3C(O)=NC(=N)NC3N2[C@H]2C[C@H](O)[C@@H](CO)O2)cc1,C1COCCO1,10.1016/j.tetlet.2010.11.053,Deep4Chem,10,5p6,3,Train
502.0,514.0,0.76,0.6901960800285137,CC1=CC(C)=[N+]2C1=C(c1cccc(C#Cc3cc(-c4ccc(C)s4)c(-c4ccc(C)s4)s3)c1)c1c(C)cc(C)n1[B-]2(F)F,C1CCOC1,10.1080/15421406.2018.1467613,"Epsilon,BODIPY",5,BODIPY,8,Train
,,,4.059979716944162,C[C@@H]1C=C2C=C[C@]3(C)OCCC(=O)[C@]3(C)[C@H]2[C@@H](O)C1,CCO,,Epsilon,-1,,2,Train
,,,,CCc1c(CC)c2[nH]c1c(-c1ccccc1)c1nc(c(-c3ccccc3)c3ccc([nH]3)c(-c3ccccc3)c3nc(c2-c2ccccc2)[C@H](CC)[C@@H]3CC)CC1,ClCCl,,Epsilon,7,Porphyrin,1,Train
398.0,470.0,0.05,4.241000779574114,CCCCCCCCCCOc1cc2cc(C#Cc3ccc(/C=C(\C#N)C(=O)O)cc3)c(=O)oc2cc1OCCCCCCCCCC,CC#N,10.1016/j.jphotochem.2017.12.018,"Deep4Chem,DSSCDB",2,Coumarin,1,Train
234.0,412.0,0.01,3.0791812460476247,Cc1ccc(C)n1-c1ccccc1,CC#N,10.1016/j.chemphys.2009.02.008,Deep4Chem,12,5n6,2,Train
,573.0,,,CCCCC1(c2ccccc2)Nc2c(-c3ccc(N(C)c4ccccc4)cc3)ccc(-c3ccc(N(C)c4ccccc4)cc3)c2N=C1c1ccccc1,Cc1ccccc1,10.1021/jo9002147,Deep4Chem,13,6n6,6,Train
544.0,570.0,,,C[O+]=C1C=CC(=c2ccc3n2[B-](F)(F)n2c(C)c(CCC(O)=NCCCCCC(=O)ON4C(=O)CCC4=O)c(C)c2C=3)C=C1,CO,Fluorophores,ChemFluo,5,BODIPY,1,Train
496.0,,,,CCCCCCOc1ccc(N(c2ccc(OCCCCCC)cc2)c2ccc(-c3cc4c(s3)-c3sc(/C=C(\C#N)C(=O)O)cc3[Si]4(CC(CC)CCCC)CC(CC)CCCC)cc2)cc1,C1CCOC1,10.1039/C9DT02600B,Dye aggregation,6,Triphenylamine,1,Train
382.0,382.0,0.77,3.6989700043360183,O=C(O)CCCOc1cc2ccc3cccc4ccc(c1)c2c34,CO,10.1021/ja2006862,Deep4Chem,8,PAHs,1,Train
445.0,527.0,0.04,4.785329835010767,CCCCC1(CCCC)c2cc(-c3ccc(C=C4C(=O)c5ccccc5C4=O)cc3)ccc2-c2ccc(-c3ccc(C=C4C(=O)c5ccccc5C4=O)cc3)cc21,ClC(Cl)Cl,10.1016/j.dyepig.2018.03.059,Deep4Chem,10,5p6,6,Train
473.0,523.0,0.01,,NNC1=[N+]2C(=C(c3ccccc3)c3ccc(N4CCCCC4)n3[B-]2(F)F)C=C1,CO,10.1016/j.tetlet.2007.12.052,BODIPY,5,BODIPY,2,Train
,,,5.328379603438738,CCCOc1ccccc1-c1c2nc(cc3[nH]c(c(C)c3CC)c(-c3ccccc3OCCC)c3nc(cc4[nH]c1c(C)c4CC)C(CC)=C3C)C(CC)=C2C,ClCCl,,Epsilon,7,Porphyrin,1,Train
,,,4.459996756037932,COc1cc(OC)c2c(c1)C(=O)c1cnccc1C2=O,CCO,,Epsilon,13,6n6,1,Train
,,,,CC1(C)/C(=C/C=C2\SC(=S)N(CC(=O)O)C2=O)N(CC(=O)O)c2ccccc21,CCO,10.1039/b001517m,"DSSCDB,Dye aggregation",4,Cyanine,1,Train
,,,5.319996646924369,COC(=O)CCC1=C(C)c2cc3[nH]c(cc4nc(cc5[nH]c(cc1n2)c(CCC(=O)OC)c5C)C(C(C)=O)=C4)c(CCC(=O)OC)c3C,ClC(Cl)Cl,,Epsilon,7,Porphyrin,1,Train
371.0,,0.0,4.307496037913213,Cc1cnc(N=C(O)C2=C([O-])c3ccccc3S(=O)(=O)N2C)s1,CC#N,10.1016/S1386-1425(02)00300-1,Deep4Chem,11,6p6,5,Train
415.0,,,,CCCCCCn1c2ccccc2c2cc(-c3ccc(-n4c(/C=C(/C#N)C(=O)O)ccc4/C=C/c4ccc(N(c5ccccc5)c5ccccc5)cc4)cc3)ccc21,ClCCl,10.1002/chem.200901150,Dye aggregation,3,Carbazole,4,Train
357.0,415.0,0.75,5.596597095626461,NS(=O)(=O)c1ccc(N2N=C(c3ccc(O)cc3)CC2c2ccc(Br)cc2)cc1,CCOC(C)=O,10.1016/j.jphotochem.2017.10.010,Deep4Chem,13,6n6,10,Train
362.0,422.0,,,CCOC(=O)/C=C/c1ccc(N(C)C)cc1,C1CCOC1,10.1016/j.saa.2009.03.004,Deep4Chem,15,Benz,14,Train
393.0,402.0,,,CCCCc1ccc2ccc3c(C=O)ccc4ccc1c2c43,CCCCCC,10.1002/asia.201402088,ChemFluo,8,PAHs,11,Train
318.0,372.0,0.46,,c1ccc2cc(-n3c4ccccc4c4ccccc43)ccc2c1,CCOC(C)=O,10.1016/j.cplett.2005.12.092,Deep4Chem,3,Carbazole,9,Train
432.0,,,,COc1ccc(N(c2ccc(OC)cc2)c2ccc(-c3ccc(-c4ccc(C=C(C#N)C(=O)O)s4)cc3)cc2)cc1,C1CCOC1,10.1016/j.tet.2009.09.036,Dye aggregation,6,Triphenylamine,1,Train
,,,0.625312429369586,C=C1CCC2(C)OC(=O)c3ccccc3C2=C1C(C)(C)C,CC#N,,Epsilon,15,Benz,1,Train
,,,3.0,CCNc1cc2c(cc1C)C1(c3cc(C)c(NCC)cc3O2)c2ccccc2C(=O)N1N=C(O)c1cccc(O)c1,CN(C)C=O,,Epsilon,9,Acridines,4,Train
461.0,558.0,0.45,3.830010935936118,O=C1C2=C3C=Cc4ccccc4N3[B-](F)(F)[O+]=C2c2ccc(N3CCOCC3)c3cccc1c23,CO,10.1021/ol702963w,Deep4Chem,4,Cyanine,5,Train
,,,4.490000641890952,O=C1c2ccccc2C(=O)c2c(OCCCCCCO)cccc21,CC#N,,Epsilon,9,Acridines,1,Train
530.0,570.0,,,CCCCN(CCCC)c1ccc2c(-c3ccc(N(C)C)cc3)c3ccc(=[NH2+])cc-3oc2c1,O,10.1021/ja068230m,ChemFluo,15,Benz,1,Train
512.0,543.0,0.05,,CCCCC1=C2C=C(C3=CC4=C(CCCC)C=C5C=CC=CN5B4C=C3)C=CB2N2C=CC=CC2=C1,C1CCCCC1,10.1021/jo0706574,Deep4Chem,8,PAHs,1,Train
514.0,528.0,0.17,,COc1ccc2n1[B-](F)(F)N1C(=[O+]C)C=CC1=C2c1ccc(C)cc1,C1CCOC1,10.1016/j.cplett.2005.12.098,"Deep4Chem,BODIPY",5,BODIPY,7,Train
335.0,390.0,1.0,,COC(=O)C(Cc1ccc2oc(-c3ccc4c(c3)c3ccccc3n4-c3ccccc3)nc2c1)N=C(O)OC(C)(C)C,CCO,10.1039/c2pp25114k,Deep4Chem,3,Carbazole,32,Train
,,,5.440000046778465,Brc1cc2[nH]c1c(-c1ccccc1)c1nc(c(-c3ccccc3)c3[nH]c(c(Br)c3Br)c(-c3ccccc3)c3nc(c2-c2ccccc2)C=C3)C=C1,ClCCl,,Epsilon,7,Porphyrin,1,Train
479.0,,,,CCN(CC)c1ccc2c(c1)OC(=C(C#N)C#N)C=C2C,ClCCl,,SMFluo,2,Coumarin,3,Train
535.0,,,,CCCCCCN(CCCCCC)c1ccc(N(c2ccc(-c3cc4c(s3)c3sc(/C=C(\C#N)C(=O)O)cc3n4CCCCCC)cc2)c2ccc3c(c2)C(CCCCCC)(CCCCCC)c2c4c(c5c(c2-3)C(CCCCCC)(CCCCCC)c2ccccc2-5)C(CCCCCC)(CCCCCC)c2ccccc2-4)cc1,ClCCl,10.1021/acsami.5b06481,"DSSCDB,Dye aggregation",6,Triphenylamine,1,Train
345.0,416.0,,,Cc1ccc(/C=N/c2cc(C(C)C)c(O)cc2C)cc1,CC(C)O,10.1016/j.jlumin.2018.02.007,Deep4Chem,13,6n6,17,Train
326.0,381.0,0.2,3.2000292665537704,N#Cc1nc2c[nH]c(=N)nc2n1Cc1ccccc1,ClCCl,10.1021/ja806348z,Deep4Chem,10,5p6,5,Train
552.0,573.0,0.03,,CC1=CC(/C=C/c2c(C)c3n(c2C)[B-](F)(F)[N+]2=C(C)C=C(C)C2=C3c2ccccc2)=[O+][B-](F)(F)O1,CN(C)C=O,10.1007/s10895-017-2200-5,BODIPY,5,BODIPY,8,Train
360.0,,,,COc1cc(OC)c(C=NN=Cc2ccc([N+](=O)[O-])cc2)c(OC)c1,C1COCCO1,,ChemDataExtractor,13,6n6,1,Train
497.5,516.0,0.02,,CC(C)(C)N=C(O)C(c1ccc(C2=C3C=CC=[N+]3[B-](F)(F)n3cccc32)cc1)N(C(=O)CCl)c1ccc(O)cc1,CC#N,10.1002/ejoc.202001267,BODIPY,5,BODIPY,2,Train
,,,5.199999981514218,COc1cc(OC)cc(-c2c3nc(c4ccc([nH]4)c(-c4cc(F)cc(F)c4)c(-c4cc(OC)cc(OC)c4)c4nc(c5ccc([nH]5)c2-c2cc(F)cc(F)c2)C=C4)C=C3)c1,ClCCl,,Epsilon,7,Porphyrin,1,Train
643.0,719.0,0.22,4.69900040388578,CCC1=[S+]C(=c2c(C)cc3n2[B-](F)(F)n2c(c(C=O)c(C)c2-c2ccc(CC)s2)C=3)C=C1,ClCCl,10.1021/jo502068u,"Epsilon,BODIPY",5,BODIPY,5,Train
490.0,,,,N#C/C(=C\c1cc(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)c(-c2cc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)c(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)s2)s1)C(=O)O,ClCCl,10.1016/j.jphotochem.2013.12.019,"DSSCDB,Dye aggregation",6,Triphenylamine,1,Train
504.5,527.5,0.0,4.9140002412319355,CC1=CC(C)=[N+]2C1=C(c1ccc([N+](=O)[O-])cc1)c1c(C)cc(C)n1[B-]2(F)F,ClCCl,"10.1021/jo901407h,10.1007/s10895-013-1293-8","Epsilon,BODIPY",5,BODIPY,6,Train
538.5,568.0,0.07,4.662757831681574,CC(C)(C)N=C(O)C(OC(=O)c1ccccc1)c1ccc(C2=C3C=CC(c4ccc([N+](=O)[O-])cc4)=[N+]3[B-](F)(F)n3cccc32)cc1F,C1CCOC1,10.1021/acsomega.8b00753,ChemFluo,5,BODIPY,2,Train
,,,,COc1ccc2c(=O)c3c(O)cc(O)cc3oc2c1OC,CCO,,Epsilon,9,Acridines,1,Train
314.0,376.0,,,OCC1O[C@@H](Cc2cc(O)cc(/C=C/c3ccc(O)c(O)c3)c2)[C@H](O)[C@@H](O)[C@@H]1O,CC(C)=O,10.1016/j.saa.2012.10.013,Deep4Chem,13,6n6,15,Train
693.0,709.0,0.66,5.290000089147029,CC(C)(C)c1ccc2c3c(c4ccc(C(C)(C)C)cc4c2c1)=[N+]1C(=C(c2ccccc2)c2cc4c5ccc(C(C)(C)C)cc5c5cc(C(C)(C)C)ccc5c4n2[B-]1(F)F)C=3,C1CCCCC1,10.1021/acs.joc.9b01425,"Deep4Chem,BODIPY",5,BODIPY,5,Train
,,,4.769377326076138,C=Cc1c(C)c2cc3nc(c(CC(O)=NCCO)c4[nH]c(cc5nc(cc1[nH]2)C(C)=C5CC)c(C)c4C(=O)OC)[C@@H](CCC(=O)OC)[C@@H]3C,CO,,Epsilon,7,Porphyrin,1,Train
469.0,,,,CCCC[C@H](CC)CN1c2ccc(/C=C(\C#N)C(=O)O)cc2Sc2cc(/C=C(\C#N)C(=O)O)ccc21,ClCCl,10.1021/ef900207y,"DSSCDB,Dye aggregation",9,Acridines,1,Train
,,,5.349999779126545,CC1=C(C)c2nc1c(-c1ccccc1)c1ccc([nH]1)c(-c1ccccc1)c1nc(c(-c3ccc(N)cc3)c3ccc([nH]3)c2-c2ccccc2)C(C)=C1C,ClC(Cl)Cl,,Epsilon,7,Porphyrin,1,Train
498.0,518.0,0.03,4.755999792603535,F[B-]1(F)n2cccc2C(c2ccsc2)=C2C=CC=[N+]21,CO,10.1021/ic902467h,"Epsilon,BODIPY",5,BODIPY,5,Train
,,,5.686993566264679,C=C(C)C(=O)O[C@@H](C)C(=O)O[C@@H](C)C(=O)O[C@@H](C)C(=O)Oc1ccc(-c2c3nc(c(-c4ccccc4)c4ccc([nH]4)c(-c4ccccc4)c4nc(c(-c5ccccc5)c5ccc2[nH]5)C=C4)C=C3)cc1,ClC(Cl)Cl,,Epsilon,7,Porphyrin,1,Train
506.0,520.0,0.72,,F[B-]1(F)n2cccc2C(c2ccccc2Cl)=C2C=CC=[N+]21,CCCCCC,10.1039/D0NJ02576C,BODIPY,5,BODIPY,4,Train
384.0,403.0,,,CCN(CC)c1ccc(/C=N/Nc2ccc(C#N)cc2)c(O)c1,CCCCCC,10.1016/j.jphotochem.2019.02.013,Deep4Chem,13,6n6,5,Train
547.0,724.0,0.26,,CCC1(CC)c2ccc(/C=C/C3=C(C#N)C(=C(C#N)C#N)OC3(C)C)cc2-c2ccc(N(c3ccccc3)c3ccccc3)cc21,Cc1ccccc1,10.1021/acs.joc.9b01120,ChemFluo,6,Triphenylamine,5,Train
,,,4.654176541877961,CC1=C(C)/C(=C/c2[nH]c(Cc3cccc(Cc4[nH]c(/C=C5\N=C(O)C(C)=C5C)c(C)c4CCC(=O)O)c3)c(CCC(=O)O)c2C)N=C1O,c1ccccc1,,Epsilon,12,5n6,5,Train
344.0,394.0,,,CN(C)c1ccc(/C=C/c2ccc(-c3nnc(-c4ccc(-c5cc6ccccc6s5)cc4)o3)cc2)cc1,CCCCCCCCCCO,10.1016/j.molliq.2018.09.094,Deep4Chem,10,5p6,11,Train
508.0,521.0,0.19,,CC1=[N+]2C(=C(c3cccc(O)c3)c3ccc(C)n3[B-]2(F)F)C=C1,CO,10.1021/jo0503714,BODIPY,5,BODIPY,4,Train
,,,-0.080921916356542,COc1cc(Cc2c(O)cc(OC)c3c2ccc2cc(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)ccc23)ccc1O,CO,,Epsilon,8,PAHs,1,Train
387.0,533.0,0.99,,CN(C)c1ccc2c(c1)CCc1cc(C=O)ccc1-2,CC#N,10.1016/j.tet.2014.08.002,ChemFluo,13,6n6,7,Train
466.0,519.0,0.56,,CN(C)c1ccc(/C=C/c2nc3ccc(N(C)C)cc3oc2=O)cc1,CCCCCCC,10.1021/j100181a035,Deep4Chem,2,Coumarin,14,Train
,471.0,0.23,,COc1cc2[nH]c3c(c2cc1OCC(=O)O)CCCC3=O,CO,10.1016/j.jlumin.2013.06.021,Deep4Chem,10,5p6,15,Train
400.0,491.0,0.29,,CCCCc1c2ccccc2c(-c2ccc(-c3nc4cc(CC(N=C(O)OC(C)(C)C)C(=O)OC)ccc4o3)cc2)c2ccccc12,N=CO,10.1016/j.jphotochem.2004.08.015,Deep4Chem,8,PAHs,20,Train
,,,4.093421685162235,CCCCCCCC(O)=Nc1ncc(-c2ccc(O)cc2)nc1Cc1ccccc1,Cc1ccccc1,,Epsilon,13,6n6,11,Train
513.0,566.0,0.55,,CC1=C2C=C(C#Cc3ccccc3)C=[N+]2[B-](F)(F)n2c(C)cc(C)c21,CC(C)O,10.1039/C6RA22340K,BODIPY,5,BODIPY,17,Train
,,,3.5563025007672873,COc1ccc(N(c2ccc(/C=C/C3=C(Cl)[C](Cl)C(=C(c4c(Cl)c(Cl)c(Cl)c(Cl)c4Cl)c4c(Cl)c(Cl)c(Cl)c(Cl)c4Cl)C(Cl)=C3Cl)cc2)c2ccc(OC)cc2)cc1,CC(C)=O,,Epsilon,6,Triphenylamine,10,Train
554.0,,,,O=C1CCCCC1,CS(C)=O,,ChemDataExtractor,-1,,1,Train
335.0,404.0,,,CN(C)c1ccc(/C=C/c2ccc(-c3nnc(-c4ccc(-c5cc6ccccc6s5)cc4)o3)cc2)cc1,CO,10.1016/j.molliq.2018.09.094,Deep4Chem,10,5p6,11,Train
,,,4.189995339964319,O=C1OCC(O)=C1Cc1ccccc1[N+](=O)[O-],CO,,Epsilon,12,5n6,1,Train
407.0,549.0,0.17,,c1ccc(N2c3ccccc3Sc3cc(-c4cccc5nc6ccccc6cc45)ccc32)cc1,CCOCC,10.1021/acs.jpcc.8b07083,Deep4Chem,6,Triphenylamine,11,Train
626.0,670.0,0.33,4.929999980507179,COc1cc(C2=CC3=C(c4c(C)cc(C)cc4C)c4cc(-c5cc(OC)c(OC)c(OC)c5)c(-c5cc(OC)c(OC)c(OC)c5)n4[B-](F)(F)[N+]3=C2c2cc(OC)c(OC)c(OC)c2)cc(OC)c1OC,C1CCCCC1,10.1021/acs.joc.9b01425,"Deep4Chem,BODIPY",5,BODIPY,5,Train
680.0,705.0,0.75,4.940000204462932,CCOC(=O)COc1ccc(/C=C/c2cc(C)c3n2[B-](F)(F)[N+]2=C(c4[nH]c(C)cc4C)c4ccccc4C2=C3)cc1,ClCCl,"10.1039/c4cs00030g,10.1021/acs.joc.6b00414","Deep4Chem,SMFluo",5,BODIPY,6,Train
464.0,,,,C(=C(c1ccccc1)c1ccccc1)=C1c2c(ccc3cc(C=Cc4ccccc4)ccc23)OC1(c1ccccc1)c1ccccc1,C1CCOC1,,ChemDataExtractor,8,PAHs,1,Train
,,,4.716837723299524,CC(C)=CCc1c(C)ccc2c1C(=O)c1cc(C)ccc1C2=O,CO,,Epsilon,9,Acridines,1,Train
,,,5.199996384969702,CCC1=C(C)c2cc3[nH]c(cc4nc(cc5[nH]c(cc1n2)c(C)c5CCC(=O)OC)C(C)=C4F)c(C)c3CC,ClC(Cl)Cl,,Epsilon,7,Porphyrin,1,Train
437.0,592.0,0.01,3.857332496431269,CN(C)c1ccc2c(c1)-c1ccccc1C2=O,CCO,10.1021/jp980158u,Deep4Chem,13,6n6,4,Train
481.0,,,,CCCCN1c2ccc(/C=C3\SC(=S)N(CC(=O)O)C3=O)cc2Sc2cc(-n3c4ccc(C(C)(C)C)cc4c4cc(C(C)(C)C)ccc43)ccc21,ClCCl,10.1016/j.tet.2016.12.019,Dye aggregation,3,Carbazole,1,Train
,,,3.763427993562938,Cc1ccc(NC2C=Cc3c(ccc4ccccc34)O2)cc1,CS(C)=O,,Epsilon,2,Coumarin,4,Train
913.0,,,,CN1C(=CC=C2CC(C3CC(/C=C/C4=C(C#N)C(=C(C#N)C#N)OC4(C)C)=C(Cl)/C(=C/C=C4/C(C#N)=C(C(=C=[N-])C#N)OC4(C)C)C3)CC(C=CC3=[N+](C)c4ccccc4C3(C)C)=C2Cl)C(C)(C)c2ccccc21,CS(C)=O,,SMFluo,4,Cyanine,7,Train
300.0,368.0,,,COc1ccc2c(CC(O)=NN)coc2c1,CCOC(C)=O,10.1016/j.molstruc.2019.03.063,Deep4Chem,10,5p6,10,Train
,,,4.14921911265538,O=C(N[C@@H]1CCC[C@H]1O)C(O)=CC(=O)c1cc(Cc2ccc(F)cc2F)cn(Cc2ccccc2F)c1=O,CO,,Epsilon,13,6n6,1,Train
,,,4.586587304671755,CC(=O)OC[C@H]1O[C@@H](Oc2c(Cl)c(Cl)c(C(=C3C(Cl)=C(Cl)[C](Cl)C(Cl)=C3Cl)c3c(Cl)c(Cl)c(Cl)c(Cl)c3Cl)c(Cl)c2Cl)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1O[C@H]1O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]1OC(C)=O,ClC(Cl)Cl,,Epsilon,13,6n6,1,Train
570.0,597.0,,,F[B-]1(F)N2C(=C(c3ccccc3)c3ccc(N4CCOCC4)n31)C=CC2=[N+]1CCOCC1,CCOC(C)=O,10.1016/j.dyepig.2018.01.043,Deep4Chem,5,BODIPY,5,Train
,,,5.049996727620201,CN(C)c1ccc(/C=C/c2ccc(C(=C3C=C[C+](/C=C/c4ccc([NH+](C)C)cc4)C=C3)c3ccc(/C=C/c4ccc(N(C)C)cc4)cc3)cc2)cc1,O=C(O)C(F)(F)F,,Epsilon,13,6n6,1,Train
