abs,emi,plqy,em,smiles,solvent,reference(doi),source,tag,tag_name,solvent_num,_original_row_id,_canonical_smiles,_scaffold,external_test_source,split,source_group,source_file,_ae_pre_source_row,supplement_group,dataset,subset_or_state,source_status,std_stokes_shift_nm,std_epsilon,std_reference,std_reference_doi,assigned_scaffold,_ae_pre_merged_row,ae_pre_split
776.0,821.0,0.0189,5.408239965,CC1(C)C(/C=C/C2=C(Cl)/C(=C/C=C3/N(CCCCS(=O)(=O)O)c4ccccc4C3(C)C)CCC2)=[N+](CCCCS(=O)(=O)O)c2ccccc21,O,,,,,,,,,,,ae_pre_test,./data/source/ae_pre_holdout_candidate_pool.csv,366,Dataset_Cyanine,Dataset_Cyanine,full_source_file,local_full_source_file_gbk_converted_to_utf8,45.0,256000.0,https://doi.org/10.1016/j.saa.2019.117702,10.1016/j.saa.2019.117702,,5273,calibration85
787.0,808.0,0.04,5.301029996,CC1(C)C(/C=C/C2=C(Cl)/C(=C/C=C3/N(CCCCS(=O)(=O)[O-])c4ccc(C(=O)O)cc4C3(C)C)CCC2)=[N+](CCCCS(=O)(=O)[O-])c2ccc(C(=O)O)cc21,O,,,,,,,,,,,ae_pre_test,./data/source/ae_pre_holdout_candidate_pool.csv,367,Dataset_Cyanine,Dataset_Cyanine,full_source_file,local_full_source_file_gbk_converted_to_utf8,21.0,200000.0,https://doi.org/10.1016/j.dyepig.2017.05.041,10.1016/j.dyepig.2017.05.041,,5274,calibration85
820.0,836.0,,,CC1(C)C(/C=C/C2=C(Cl)/C(=C/C=C3/N(CCCCS(=O)(=O)[O-])c4ccc5ccccc5c4C3(C)C)CCC2)=[N+](CCCCS(=O)(=O)[O-])c2ccc3ccccc3c21,CO,,,,,,,,,,,ae_pre_test,./data/source/ae_pre_holdout_candidate_pool.csv,368,Dataset_Cyanine,Dataset_Cyanine,full_source_file,local_full_source_file_gbk_converted_to_utf8,16.0,,https://doi.org/10.1016/j.jphotochem.2008.09.008,10.1016/j.jphotochem.2008.09.008,,5275,calibration85
785.0,806.0,0.07,5.117271296,CC1(C)C(/C=C/C2=C(Cl)/C(=C/C=C3/N(CCCC[P+](c4ccccc4)(c4ccccc4)c4ccccc4)c4ccccc4C3(C)C)CCC2)=[N+](CCCCCC(=O)O)c2ccc(S(=O)(=O)O)cc21,CO,,,,,,,,,,,ae_pre_test,./data/source/ae_pre_holdout_candidate_pool.csv,370,Dataset_Cyanine,Dataset_Cyanine,full_source_file,local_full_source_file_gbk_converted_to_utf8,21.0,131000.0,https://doi.org/10.1016/j.dyepig.2023.111648,10.1016/j.dyepig.2023.111648,,5277,calibration85
785.0,805.0,0.05,4.86332286,CC1(C)C(/C=C/C2=C(Cl)/C(=C/C=C3/N(CCCC[P+](c4ccccc4)(c4ccccc4)c4ccccc4)c4ccccc4C3(C)C)CCC2)=[N+](CCCCCC(=O)O)c2ccc(S(=O)(=O)O)cc21,O,,,,,,,,,,,ae_pre_test,./data/source/ae_pre_holdout_candidate_pool.csv,371,Dataset_Cyanine,Dataset_Cyanine,full_source_file,local_full_source_file_gbk_converted_to_utf8,20.0,73000.0,https://doi.org/10.1016/j.dyepig.2023.111648,10.1016/j.dyepig.2023.111648,,5278,calibration85
784.0,802.0,0.06,5.176091259,CC1(C)C(/C=C/C2=C(Cl)/C(=C/C=C3/N(CCCC[P+](c4ccccc4)(c4ccccc4)c4ccccc4)c4ccccc4C3(C)C)CCC2)=[N+](CCCC[P+](c2ccccc2)(c2ccccc2)c2ccccc2)c2ccccc21,CO,,,,,,,,,,,ae_pre_test,./data/source/ae_pre_holdout_candidate_pool.csv,372,Dataset_Cyanine,Dataset_Cyanine,full_source_file,local_full_source_file_gbk_converted_to_utf8,18.0,150000.0,https://doi.org/10.1016/j.dyepig.2023.111648,10.1016/j.dyepig.2023.111648,,5279,calibration85
791.5,809.0,0.03475,4.994502308,CC1(C)C(/C=C/C2=C(Cl)/C(=C/C=C3/N(CCCC[P+](c4ccccc4)(c4ccccc4)c4ccccc4)c4ccccc4C3(C)C)CCC2)=[N+](CCCC[P+](c2ccccc2)(c2ccccc2)c2ccccc2)c2ccccc21,O; CO,,,,,,,,,,,ae_pre_test,./data/source/ae_pre_holdout_candidate_pool.csv,373,FluorPredictor_Cyanine,FluorPredictor_Cyanine,existing_external_verified,final_combined_add_only_verified_balanced,,,https://doi.org/10.1016/j.dyepig.2023.111648,10.1016/j.dyepig.2023.111648,Cyanine,5280,calibration85
799.0,816.0,0.0095,4.812913357,CC1(C)C(/C=C/C2=C(Cl)/C(=C/C=C3/N(CCCC[P+](c4ccccc4)(c4ccccc4)c4ccccc4)c4ccccc4C3(C)C)CCC2)=[N+](CCCC[P+](c2ccccc2)(c2ccccc2)c2ccccc2)c2ccccc21,O,,,,,,,,,,,ae_pre_test,./data/source/ae_pre_holdout_candidate_pool.csv,374,Dataset_Cyanine,Dataset_Cyanine,full_source_file,local_full_source_file_gbk_converted_to_utf8,17.0,65000.0,https://doi.org/10.1016/j.dyepig.2023.111648,10.1016/j.dyepig.2023.111648,,5281,calibration85
788.0,807.0,0.07,5.152288344,CC1(C)C(/C=C/C2=C(Cl)/C(=C/C=C3/N(CCCC[P+](c4ccccc4)(c4ccccc4)c4ccccc4)c4ccccc4C3(C)C)CCC2)=[N+](CCCS(=O)(=O)O)c2ccc(S(=O)(=O)O)cc21,CO,,,,,,,,,,,ae_pre_test,./data/source/ae_pre_holdout_candidate_pool.csv,375,Dataset_Cyanine,Dataset_Cyanine,full_source_file,local_full_source_file_gbk_converted_to_utf8,19.0,142000.0,https://doi.org/10.1016/j.dyepig.2023.111648,10.1016/j.dyepig.2023.111648,,5282,calibration85
782.0,802.0,0.05,4.84509804,CC1(C)C(/C=C/C2=C(Cl)/C(=C/C=C3/N(CCCC[P+](c4ccccc4)(c4ccccc4)c4ccccc4)c4ccccc4C3(C)C)CCC2)=[N+](CCCS(=O)(=O)O)c2ccc(S(=O)(=O)O)cc21,O,,,,,,,,,,,ae_pre_test,./data/source/ae_pre_holdout_candidate_pool.csv,377,Dataset_Cyanine,Dataset_Cyanine,full_source_file,local_full_source_file_gbk_converted_to_utf8,20.0,70000.0,https://doi.org/10.1016/j.dyepig.2023.111648,10.1016/j.dyepig.2023.111648,,5284,calibration85
781.0,799.0,,,CC1(C)C(/C=C/C2=C(Cl)/C(=C/C=C3/N(CCCOc4ccc(C(=O)O)cc4)c4ccccc4C3(C)C)CCC2)=[N+](CCCOc2ccc(C(=O)O)cc2)c2ccccc21,CO,,,,,,,,,,,ae_pre_test,./data/source/ae_pre_holdout_candidate_pool.csv,378,Dataset_Cyanine,Dataset_Cyanine,full_source_file,local_full_source_file_gbk_converted_to_utf8,18.0,,https://doi.org/10.1016/j.cclet.2019.02.003,10.1016/j.cclet.2019.02.003,,5285,calibration85
804.0,815.0,,,CC1(C)C(/C=C/C2=C(Cl)/C(=C/C=C3/N(Cc4ccc(C(=O)O)cc4)c4ccc(S(=O)(=O)O)cc4C3(C)C)CCC2)=[N+](Cc2ccc(C(=O)O)cc2)c2ccc(S(=O)(=O)[O-])cc21,CCO,,,,,,,,,,,ae_pre_test,./data/source/ae_pre_holdout_candidate_pool.csv,380,Dataset_Cyanine,Dataset_Cyanine,full_source_file,local_full_source_file_gbk_converted_to_utf8,11.0,,https://doi.org/10.1016/j.tetlet.2016.01.057,10.1016/j.tetlet.2016.01.057,,5287,calibration85
808.0,820.0,,,CC1(C)C(/C=C/C2=C(Cl)/C(=C/C=C3/N(Cc4ccc(C(=O)O)cc4)c4ccc(S(=O)(=O)O)cc4C3(C)C)CCC2)=[N+](Cc2ccc(C(=O)O)cc2)c2ccc(S(=O)(=O)[O-])cc21,CN(C)C=O,,,,,,,,,,,ae_pre_test,./data/source/ae_pre_holdout_candidate_pool.csv,381,Dataset_Cyanine,Dataset_Cyanine,full_source_file,local_full_source_file_gbk_converted_to_utf8,12.0,,https://doi.org/10.1016/j.tetlet.2016.01.057,10.1016/j.tetlet.2016.01.057,,5288,calibration85
792.0,818.0,,5.247973266,CC1(C)C(/C=C/C2=C(Cl)/C(=C/C=C3/N(Cc4ccc(C(=O)O)cc4)c4ccc(S(=O)(=O)O)cc4C3(C)C)CCC2)=[N+](Cc2ccc(C(=O)O)cc2)c2ccc(S(=O)(=O)[O-])cc21,CO,,,,,,,,,,,ae_pre_test,./data/source/ae_pre_holdout_candidate_pool.csv,382,Dataset_Cyanine,Dataset_Cyanine,full_source_file,local_full_source_file_gbk_converted_to_utf8,26.0,177000.0,https://doi.org/10.1016/j.tetlet.2016.01.057,10.1016/j.tetlet.2016.01.057,,5289,calibration85
784.0,805.0,,,CC1(C)C(/C=C/C2=C(Cl)/C(=C/C=C3/N(Cc4ccc(C(=O)O)cc4)c4ccc(S(=O)(=O)O)cc4C3(C)C)CCC2)=[N+](Cc2ccc(C(=O)O)cc2)c2ccc(S(=O)(=O)[O-])cc21,O,,,,,,,,,,,ae_pre_test,./data/source/ae_pre_holdout_candidate_pool.csv,383,Dataset_Cyanine,Dataset_Cyanine,full_source_file,local_full_source_file_gbk_converted_to_utf8,21.0,,https://doi.org/10.1016/j.tetlet.2016.01.057,10.1016/j.tetlet.2016.01.057,,5290,calibration85
786.0,814.0,0.1097,5.397940009,CC1(C)C(/C=C/C2=C(Cl)/C(=C/C=C3/N(Cc4ccc(C(=O)O)cc4)c4ccccc4C3(C)C)CCC2)=[N+](Cc2ccc(C(=O)O)cc2)c2ccccc21,CO,,,,,,,,,,,ae_pre_test,./data/source/ae_pre_holdout_candidate_pool.csv,384,Dataset_Cyanine,Dataset_Cyanine,full_source_file,local_full_source_file_gbk_converted_to_utf8,28.0,250000.0,https://doi.org/10.1016/j.jphotochem.2005.11.004,10.1016/j.jphotochem.2005.11.004,,5291,calibration85
785.0,807.0,0.1009,5.342422681,CC1(C)C(/C=C/C2=C(Cl)/C(=C/C=C3/N(Cc4ccc([N+](=O)[O-])cc4)c4ccccc4C3(C)C)CCC2)=[N+](Cc2ccc([N+](=O)[O-])cc2)c2ccccc21,CO,,,,,,,,,,,ae_pre_test,./data/source/ae_pre_holdout_candidate_pool.csv,385,Dataset_Cyanine,Dataset_Cyanine,full_source_file,local_full_source_file_gbk_converted_to_utf8,22.0,220000.0,https://doi.org/10.1016/j.jphotochem.2005.11.004,10.1016/j.jphotochem.2005.11.004,,5292,calibration85
797.6,816.8,0.065,5.041392685,CC1(C)C(/C=C/C2=C(Cl)/C(=C/C=C3/N(Cc4ccccc4)c4ccc(S(=O)(=O)O)cc4C3(C)C)CCC2)=[N+](Cc2ccccc2)c2ccc(S(=O)(=O)[O-])cc21,CN(C)C=O; O; CO; CCO; CS(=O)C,,,,,,,,,,,ae_pre_test,./data/source/ae_pre_holdout_candidate_pool.csv,387,FluorPredictor_Cyanine,FluorPredictor_Cyanine,existing_external_verified,final_combined_add_only_verified_balanced,,,https://doi.org/10.1016/j.jphotochem.2004.05.012,10.1016/j.jphotochem.2004.05.012,Cyanine,5294,calibration85
807.0,824.0,,5.361727836,CC1(C)C(/C=C/C2=C(Cl)/C(=C/C=C3/N(Cc4ccccc4)c4ccc(S(=O)(=O)O)cc4C3(C)C)CCC2)=[N+](Cc2ccccc2)c2ccc(S(=O)(=O)[O-])cc21,CN(C)C=O,,,,,,,,,,,ae_pre_test,./data/source/ae_pre_holdout_candidate_pool.csv,388,Dataset_Cyanine,Dataset_Cyanine,full_source_file,local_full_source_file_gbk_converted_to_utf8,17.0,230000.0,https://doi.org/10.1016/j.jphotochem.2004.05.012,10.1016/j.jphotochem.2004.05.012,,5295,calibration85
791.0,813.0,,5.431363764,CC1(C)C(/C=C/C2=C(Cl)/C(=C/C=C3/N(Cc4ccccc4)c4ccc(S(=O)(=O)O)cc4C3(C)C)CCC2)=[N+](Cc2ccccc2)c2ccc(S(=O)(=O)[O-])cc21,CO,,,,,,,,,,,ae_pre_test,./data/source/ae_pre_holdout_candidate_pool.csv,389,Dataset_Cyanine,Dataset_Cyanine,full_source_file,local_full_source_file_gbk_converted_to_utf8,22.0,270000.0,https://doi.org/10.1016/j.jphotochem.2004.05.012,10.1016/j.jphotochem.2004.05.012,,5296,calibration85
811.0,827.0,0.065,5.041392685,CC1(C)C(/C=C/C2=C(Cl)/C(=C/C=C3/N(Cc4ccccc4)c4ccc(S(=O)(=O)O)cc4C3(C)C)CCC2)=[N+](Cc2ccccc2)c2ccc(S(=O)(=O)[O-])cc21,CS(=O)C,,,,,,,,,,,ae_pre_test,./data/source/ae_pre_holdout_candidate_pool.csv,390,Dataset_Cyanine,Dataset_Cyanine,full_source_file,local_full_source_file_gbk_converted_to_utf8,16.0,110000.0,https://doi.org/10.1016/j.jphotochem.2004.05.012,10.1016/j.jphotochem.2004.05.012,,5297,calibration85
783.0,803.0,,5.301029996,CC1(C)C(/C=C/C2=C(Cl)/C(=C/C=C3/N(Cc4ccccc4)c4ccc(S(=O)(=O)O)cc4C3(C)C)CCC2)=[N+](Cc2ccccc2)c2ccc(S(=O)(=O)[O-])cc21,O,,,,,,,,,,,ae_pre_test,./data/source/ae_pre_holdout_candidate_pool.csv,391,Dataset_Cyanine,Dataset_Cyanine,full_source_file,local_full_source_file_gbk_converted_to_utf8,20.0,200000.0,https://doi.org/10.1016/j.jphotochem.2004.05.012,10.1016/j.jphotochem.2004.05.012,,5298,calibration85
784.0,813.0,0.1168,5.361727836,CC1(C)C(/C=C/C2=C(Cl)/C(=C/C=C3/N(Cc4ccccc4)c4ccccc4C3(C)C)CCC2)=[N+](Cc2ccccc2)c2ccccc21,CO,,,,,,,,,,,ae_pre_test,./data/source/ae_pre_holdout_candidate_pool.csv,392,Dataset_Cyanine,Dataset_Cyanine,full_source_file,local_full_source_file_gbk_converted_to_utf8,29.0,230000.0,https://doi.org/10.1016/j.jphotochem.2005.11.004,10.1016/j.jphotochem.2005.11.004,,5299,calibration85
820.0,857.0,0.044,5.305351369,CC1(C)C(/C=C/C2=C(Cl)/C(=C/C=C3\N(CCCCS(=O)(=O)[O-])c4ccc5ccccc5c4C3(C)C)CCC2)=[N+](CCCCS(=O)(=O)[O-])c2ccc3ccccc3c21,CO,,,,,,,,,,,ae_pre_test,./data/source/ae_pre_holdout_candidate_pool.csv,393,Dataset_Cyanine; Dataset_Cyanine.csv,Dataset_Cyanine; Dataset_Cyanine.csv,full_source_file,local_full_source_file_gbk_converted_to_utf8,37.0,202000.0,https://doi.org/10.1016/j.bbabio.2019.01.009,10.1016/j.bbabio.2019.01.009,Cyanine,5300,calibration85
821.0,,,,CC1(C)C(/C=C/C2=C(Cl)/C(=C\C=C3/N(CCCCCC(=O)O)c4ccc(S(=O)(=O)[O-])cc4C3(C)C)CCC2)=[N+](CCCCCC(=O)O)c2ccc(S(=O)(=O)[O-])cc21,CN(C)C=O,,,,,,,,,,,ae_pre_test,./data/source/ae_pre_holdout_candidate_pool.csv,394,Dataset_Cyanine,Dataset_Cyanine,full_source_file,local_full_source_file_gbk_converted_to_utf8,,,https://doi.org/10.1016/j.dyepig.2003.10.004,10.1016/j.dyepig.2003.10.004,,5301,calibration85
825.0,,,,CC1(C)C(/C=C/C2=C(Cl)/C(=C\C=C3/N(CCCCCC(=O)O)c4ccc(S(=O)(=O)[O-])cc4C3(C)C)CCC2)=[N+](CCCCCC(=O)O)c2ccc(S(=O)(=O)[O-])cc21,CO,,,,,,,,,,,ae_pre_test,./data/source/ae_pre_holdout_candidate_pool.csv,395,Dataset_Cyanine,Dataset_Cyanine,full_source_file,local_full_source_file_gbk_converted_to_utf8,,,https://doi.org/10.1016/j.dyepig.2003.10.004,10.1016/j.dyepig.2003.10.004,,5302,calibration85
809.0,820.0,,,CC1(C)C(/C=C/C2=C(Cl)/C(=C\C=C3/N(Cc4ccc(C(=O)O)cc4)c4ccc(S(=O)(=O)[O-])cc4C3(C)C)CCC2)=[N+](Cc2ccc(C(=O)O)cc2)c2ccc(S(=O)(=O)[O-])cc21,CN(C)C=O,,,,,,,,,,,ae_pre_test,./data/source/ae_pre_holdout_candidate_pool.csv,396,Dataset_Cyanine,Dataset_Cyanine,full_source_file,local_full_source_file_gbk_converted_to_utf8,11.0,,https://doi.org/10.1016/j.dyepig.2003.10.004,10.1016/j.dyepig.2003.10.004,,5303,calibration85
795.0,818.0,,,CC1(C)C(/C=C/C2=C(Cl)/C(=C\C=C3/N(Cc4ccc(C(=O)O)cc4)c4ccc(S(=O)(=O)[O-])cc4C3(C)C)CCC2)=[N+](Cc2ccc(C(=O)O)cc2)c2ccc(S(=O)(=O)[O-])cc21,CO,,,,,,,,,,,ae_pre_test,./data/source/ae_pre_holdout_candidate_pool.csv,397,Dataset_Cyanine,Dataset_Cyanine,full_source_file,local_full_source_file_gbk_converted_to_utf8,23.0,,https://doi.org/10.1016/j.dyepig.2003.10.004,10.1016/j.dyepig.2003.10.004,,5304,calibration85
784.0,805.0,,5.017325555,CC1(C)C(/C=C/C2=C(Cl)/C(=C\C=C3/N(Cc4ccc(C(=O)O)cc4)c4ccc(S(=O)(=O)[O-])cc4C3(C)C)CCC2)=[N+](Cc2ccc(C(=O)O)cc2)c2ccc(S(=O)(=O)[O-])cc21,O,,,,,,,,,,,ae_pre_test,./data/source/ae_pre_holdout_candidate_pool.csv,398,Dataset_Cyanine,Dataset_Cyanine,full_source_file,local_full_source_file_gbk_converted_to_utf8,21.0,104070.0,https://doi.org/10.1016/j.dyepig.2003.10.004,10.1016/j.dyepig.2003.10.004,,5305,calibration85
686.0,759.0,0.0198,4.633468456,CC1(C)C(/C=C/C2=C(NC3CC(C)(C)N(O)C(C)(C)C3)/C(=C/C=C3/N(CCCCS(=O)(=O)O)c4ccccc4C3(C)C)CCC2)=[N+](CCCCS(=O)(=O)O)c2ccccc21,O,,,,,,,,,,,ae_pre_test,./data/source/ae_pre_holdout_candidate_pool.csv,399,Dataset_Cyanine,Dataset_Cyanine,full_source_file,local_full_source_file_gbk_converted_to_utf8,73.0,43000.0,https://doi.org/10.1016/j.saa.2019.117702,10.1016/j.saa.2019.117702,,5306,calibration85
692.0,762.0,0.1696,5.152288344,CC1(C)C(/C=C/C2=C(NC3CC(C)(C)N([O-])C(C)(C)C3)/C(=C/C=C3/N(CCCCS(=O)(=O)O)c4ccccc4C3(C)C)CCC2)=[N+](CCCCS(=O)(=O)O)c2ccccc21,O,,,,,,,,,,,ae_pre_test,./data/source/ae_pre_holdout_candidate_pool.csv,400,Dataset_Cyanine,Dataset_Cyanine,full_source_file,local_full_source_file_gbk_converted_to_utf8,70.0,142000.0,https://doi.org/10.1016/j.saa.2019.117702,10.1016/j.saa.2019.117702,,5307,calibration85
615.0,735.0,,,CC1(C)C(/C=C/C2=C(NCCS(=O)(=O)O)/C(=C/C=C3/N(Cc4ccc(C(=O)O)cc4)c4ccc(S(=O)(=O)O)cc4C3(C)C)CCC2)=[N+](Cc2ccc(C(=O)O)cc2)c2ccc(S(=O)(=O)[O-])cc21,CCO,,,,,,,,,,,ae_pre_test,./data/source/ae_pre_holdout_candidate_pool.csv,401,Dataset_Cyanine,Dataset_Cyanine,full_source_file,local_full_source_file_gbk_converted_to_utf8,120.0,,https://doi.org/10.1016/j.tetlet.2016.01.057,10.1016/j.tetlet.2016.01.057,,5308,calibration85
609.0,731.0,,5.06069784,CC1(C)C(/C=C/C2=C(NCCS(=O)(=O)O)/C(=C/C=C3/N(Cc4ccc(C(=O)O)cc4)c4ccc(S(=O)(=O)O)cc4C3(C)C)CCC2)=[N+](Cc2ccc(C(=O)O)cc2)c2ccc(S(=O)(=O)[O-])cc21,CO,,,,,,,,,,,ae_pre_test,./data/source/ae_pre_holdout_candidate_pool.csv,403,Dataset_Cyanine,Dataset_Cyanine,full_source_file,local_full_source_file_gbk_converted_to_utf8,122.0,115000.0,https://doi.org/10.1016/j.tetlet.2016.01.057,10.1016/j.tetlet.2016.01.057,,5310,calibration85
619.0,746.0,,,CC1(C)C(/C=C/C2=C(NCc3ccccc3)/C(=C/C=C3/N(Cc4ccc(C(=O)O)cc4)c4ccc(S(=O)(=O)O)cc4C3(C)C)CCC2)=[N+](Cc2ccc(C(=O)O)cc2)c2ccc(S(=O)(=O)[O-])cc21,CCO,,,,,,,,,,,ae_pre_test,./data/source/ae_pre_holdout_candidate_pool.csv,405,Dataset_Cyanine,Dataset_Cyanine,full_source_file,local_full_source_file_gbk_converted_to_utf8,127.0,,https://doi.org/10.1016/j.tetlet.2016.01.057,10.1016/j.tetlet.2016.01.057,,5312,calibration85
620.0,746.0,,,CC1(C)C(/C=C/C2=C(NCc3ccccc3)/C(=C/C=C3/N(Cc4ccc(C(=O)O)cc4)c4ccc(S(=O)(=O)O)cc4C3(C)C)CCC2)=[N+](Cc2ccc(C(=O)O)cc2)c2ccc(S(=O)(=O)[O-])cc21,CN(C)C=O,,,,,,,,,,,ae_pre_test,./data/source/ae_pre_holdout_candidate_pool.csv,406,Dataset_Cyanine,Dataset_Cyanine,full_source_file,local_full_source_file_gbk_converted_to_utf8,126.0,,https://doi.org/10.1016/j.tetlet.2016.01.057,10.1016/j.tetlet.2016.01.057,,5313,calibration85
614.0,733.0,,5.103803721,CC1(C)C(/C=C/C2=C(NCc3ccccc3)/C(=C/C=C3/N(Cc4ccc(C(=O)O)cc4)c4ccc(S(=O)(=O)O)cc4C3(C)C)CCC2)=[N+](Cc2ccc(C(=O)O)cc2)c2ccc(S(=O)(=O)[O-])cc21,CO,,,,,,,,,,,ae_pre_test,./data/source/ae_pre_holdout_candidate_pool.csv,407,Dataset_Cyanine,Dataset_Cyanine,full_source_file,local_full_source_file_gbk_converted_to_utf8,119.0,127000.0,https://doi.org/10.1016/j.tetlet.2016.01.057,10.1016/j.tetlet.2016.01.057,,5314,calibration85
612.0,748.0,,,CC1(C)C(/C=C/C2=C(NCc3ccccc3)/C(=C/C=C3/N(Cc4ccc(C(=O)O)cc4)c4ccc(S(=O)(=O)O)cc4C3(C)C)CCC2)=[N+](Cc2ccc(C(=O)O)cc2)c2ccc(S(=O)(=O)[O-])cc21,O,,,,,,,,,,,ae_pre_test,./data/source/ae_pre_holdout_candidate_pool.csv,408,Dataset_Cyanine,Dataset_Cyanine,full_source_file,local_full_source_file_gbk_converted_to_utf8,136.0,,https://doi.org/10.1016/j.tetlet.2016.01.057,10.1016/j.tetlet.2016.01.057,,5315,calibration85
657.0,766.0,,,CC1(C)C(/C=C/C2=C(NCc3ccccc3)/C(=C/C=C3/N(Cc4ccccc4)c4ccc(S(=O)(=O)O)cc4C3(C)C)CCC2)=[N+](Cc2ccccc2)c2ccc(S(=O)(=O)[O-])cc21,CC(=O)C,,,,,,,,,,,ae_pre_test,./data/source/ae_pre_holdout_candidate_pool.csv,409,Dataset_Cyanine,Dataset_Cyanine,full_source_file,local_full_source_file_gbk_converted_to_utf8,109.0,,https://doi.org/10.1016/j.jphotochem.2006.10.027,10.1016/j.jphotochem.2006.10.027,,5316,calibration85
631.0,749.0,,,CC1(C)C(/C=C/C2=C(NCc3ccccc3)/C(=C/C=C3/N(Cc4ccccc4)c4ccc(S(=O)(=O)O)cc4C3(C)C)CCC2)=[N+](Cc2ccccc2)c2ccc(S(=O)(=O)[O-])cc21,CCO,,,,,,,,,,,ae_pre_test,./data/source/ae_pre_holdout_candidate_pool.csv,410,Dataset_Cyanine,Dataset_Cyanine,full_source_file,local_full_source_file_gbk_converted_to_utf8,118.0,,https://doi.org/10.1016/j.jphotochem.2006.10.027,10.1016/j.jphotochem.2006.10.027,,5317,calibration85
644.0,767.0,,,CC1(C)C(/C=C/C2=C(NCc3ccccc3)/C(=C/C=C3/N(Cc4ccccc4)c4ccc(S(=O)(=O)O)cc4C3(C)C)CCC2)=[N+](Cc2ccccc2)c2ccc(S(=O)(=O)[O-])cc21,CN(C)C=O,,,,,,,,,,,ae_pre_test,./data/source/ae_pre_holdout_candidate_pool.csv,411,Dataset_Cyanine,Dataset_Cyanine,full_source_file,local_full_source_file_gbk_converted_to_utf8,123.0,,https://doi.org/10.1016/j.jphotochem.2006.10.027,10.1016/j.jphotochem.2006.10.027,,5318,calibration85
623.0,740.0,,,CC1(C)C(/C=C/C2=C(NCc3ccccc3)/C(=C/C=C3/N(Cc4ccccc4)c4ccc(S(=O)(=O)O)cc4C3(C)C)CCC2)=[N+](Cc2ccccc2)c2ccc(S(=O)(=O)[O-])cc21,CO,,,,,,,,,,,ae_pre_test,./data/source/ae_pre_holdout_candidate_pool.csv,412,Dataset_Cyanine,Dataset_Cyanine,full_source_file,local_full_source_file_gbk_converted_to_utf8,117.0,,https://doi.org/10.1016/j.jphotochem.2006.10.027,10.1016/j.jphotochem.2006.10.027,,5319,calibration85
637.0,766.0,,,CC1(C)C(/C=C/C2=C(NCc3ccccc3)/C(=C/C=C3/N(Cc4ccccc4)c4ccc(S(=O)(=O)O)cc4C3(C)C)CCC2)=[N+](Cc2ccccc2)c2ccc(S(=O)(=O)[O-])cc21,CS(=O)C,,,,,,,,,,,ae_pre_test,./data/source/ae_pre_holdout_candidate_pool.csv,413,Dataset_Cyanine,Dataset_Cyanine,full_source_file,local_full_source_file_gbk_converted_to_utf8,129.0,,https://doi.org/10.1016/j.jphotochem.2006.10.027,10.1016/j.jphotochem.2006.10.027,,5320,calibration85
732.0,791.0,0.01,5.068185862,CC1(C)C(/C=C/C2=C(Nc3ccccc3)/C(=C/C=C3/N(CCCCS(=O)(=O)[O-])c4ccc(C(=O)NCCCNCCCCNCCCN)cc4C3(C)C)CCC2)=[N+](CCCCS(=O)(=O)[O-])c2ccc(C(=O)NCCCNCCCCNCCCN)cc21,O,,,,,,,,,,,ae_pre_test,./data/source/ae_pre_holdout_candidate_pool.csv,414,Dataset_Cyanine,Dataset_Cyanine,full_source_file,local_full_source_file_gbk_converted_to_utf8,59.0,117000.0,https://doi.org/10.1016/j.dyepig.2017.05.041,10.1016/j.dyepig.2017.05.041,,5321,calibration85
768.0,785.0,0.091,5.29666519,CC1(C)C(/C=C/C2=C(Oc3ccc(CCC(=O)O)cc3)/C(=C/C=C3/N(CCC[N+](C)(C)C)c4ccc(S(=O)(=O)[O-])cc4C3(C)C)CCC2)=[N+](CCC[N+](C)(C)C)c2ccc(S(=O)(=O)[O-])cc21,O,,,,,,,,,,,ae_pre_test,./data/source/ae_pre_holdout_candidate_pool.csv,415,Dataset_Cyanine,Dataset_Cyanine,full_source_file,local_full_source_file_gbk_converted_to_utf8,17.0,198000.0,https://doi.org/10.1016/j.ccr.2024.215986,10.1016/j.ccr.2024.215986,,5322,calibration85
768.0,797.0,0.14,5.344392274,CC1(C)C(/C=C/C2=C(Oc3ccc(CCN=C=S)cc3F)/C(=C/C=C3/N(CCCS(=O)(=O)[O-])c4ccccc4C3(C)C)CCC2)=[N+](CCCS(=O)(=O)[O-])c2ccccc21,CO,,,,,,,,,,,ae_pre_test,./data/source/ae_pre_holdout_candidate_pool.csv,416,DB for chromophore_Sci_Data_rev02.csv,DB for chromophore_Sci_Data_rev02.csv,added_external_verified_balance,final_combined_add_only_verified_balanced,,,DOI: 10.1021/ac980018g,10.1021/ac980018g,Cyanine,5323,calibration85
805.0,835.0,0.06,,CC1(C)C(/C=C/C2=C(Oc3ccc(NC(=O)CCC(=O)O)cc3)/C(=C/C=C3/N(CCCCS(=O)(=O)[O-])c4ccc5ccccc5c4C3(C)C)CCC2)=[N+](CCCCS(=O)(=O)[O-])c2ccc3ccccc3c21,CO,,,,,,,,,,,ae_pre_test,./data/source/ae_pre_holdout_candidate_pool.csv,417,Dataset_Cyanine,Dataset_Cyanine,full_source_file,local_full_source_file_gbk_converted_to_utf8,30.0,,https://doi.org/10.1016/j.cclet.2019.02.003,10.1016/j.cclet.2019.02.003,,5324,calibration85
